8.159674745012848871e+05,3.453613642340262234e+07,3.207568099143838882e+08,1.907914605971641541e+08,4.236268364417296052e+08
1.550857714220865164e+06,4.628260710931669176e+07,3.845442962976638675e+08,1.839424844645636380e+08,5.092333639382498860e+08
8.278996709167406661e+05,4.759147184827625751e+07,2.991815606504735947e+08,1.020953831691683084e+08,1.558236833692168295e+08
3.740722251551942463e+04,1.974403565834436333e+06,1.695347100982484221e+07,6.198110669052231312e+07,2.758387613494978473e+07
4.633629953501353157e+05,6.923097531306287274e+06,4.786126972677428275e+07,1.380578645440475047e+08,2.726875267507817745e+08
2.167432717496776968e+04,1.145079397506205132e+06,7.524545433799530379e+06,3.175397731478923932e+07,2.886319058999981731e+07
1.583000728820402641e+06,4.130986695990893990e+07,6.342820470539090037e+07,2.059723389746303111e+07,1.373026311513660252e+08
1.340752189541354310e+05,4.758535908600879833e+06,9.067223340248149633e+07,4.771168665859440565e+08,1.438214819040997624e+08
2.807863353620375274e+05,8.115462303154679947e+06,8.112576000868788362e+07,2.417654676198762357e+08,1.522245328840707541e+08
2.074946660031229258e+06,1.606211690438554287e+08,8.085112101806452274e+08,1.898326377247591913e+08,1.444102330443152189e+08
1.269131363689287100e+06,3.523272735688926280e+07,2.097993005282887816e+08,1.624389722921070457e+08,1.542265519874091446e+08
5.219822754907237249e+05,1.476434638766952418e+07,9.862691333697858453e+07,4.769776598671277165e+08,3.783334862268529534e+08
9.302482998318963218e+05,2.987887994022976235e+07,3.426579107504347563e+08,6.384884088785691261e+08,2.180376814377362728e+08
5.751488176820534136e+04,2.562280781122617889e+06,1.341694770229014754e+07,2.002054275707137957e+07,7.101055059731252491e+07
9.132815790247969562e+04,2.728908805549862795e+06,2.039109768772223592e+07,3.624101276820278913e+07,1.357481627442962825e+08
1.493103745885617718e+04,4.521204829310906935e+05,2.381251736133099999e+06,2.083840069177626399e+06,4.546888807024171203e+07
4.554291286194687709e+06,7.898822813025671244e+07,4.640009788076793551e+08,2.732743889886189699e+08,7.376169159298793077e+08
9.459450746643223101e+04,3.671298395259013399e+06,1.524490821247799508e+07,1.385595183565836772e+07,5.791010364071690291e+07
1.671491548199577373e+05,1.181256191635405272e+07,1.337686394926980138e+08,3.253754936032791138e+08,4.487136327364934087e+08
1.695531301388021093e+05,6.272587613612009212e+06,3.434245906661771238e+07,8.521665736548118293e+07,3.301871572029110417e+07
4.868371308584472717e+04,1.610418184180315817e+06,7.012869420577916317e+06,1.751695832750073820e+07,4.060689017292787135e+07
1.200564228576186142e+05,5.504441329253389500e+06,5.047237161301035434e+07,3.718939539788520336e+07,6.942198494410783052e+07
8.750641553363352432e+04,5.678742941525673494e+06,4.956591039422748983e+07,3.905359667320802808e+07,1.015344560434317887e+08
5.244079419347862713e+05,8.491058331938130781e+06,7.984366534261991084e+07,1.492715464350854158e+08,1.325324955917171091e+08
4.422747069337940775e+05,1.535065470464536734e+07,9.165828532498668134e+07,1.004537131635310799e+08,3.628943606807105541e+08
6.337397039695647982e+04,1.825355523002424743e+06,2.365166541247010231e+07,1.464088588788294196e+08,3.696971262466104329e+07
1.306685422142740805e+06,5.349266822514435649e+07,5.455808172971524000e+08,2.394138022088053524e+08,4.242307838526358008e+08
3.463331176225388190e+05,1.369901550682516582e+07,8.967669574499243498e+07,2.467474958775216043e+08,6.198903778583689928e+08
1.567097143737071892e+05,5.783301968367947266e+06,1.873301451503273472e+07,1.703845164057819918e+07,1.157413612033707201e+08
8.704023479456332279e+05,4.640279827774978429e+07,3.371800550437352061e+08,3.838803701937692761e+08,1.598980995003400147e+08
4.919267006289383280e+05,8.133528832978296094e+06,3.578193357687182724e+07,1.875256842722913623e+08,1.118778316889414340e+08
5.888919219446516217e+04,8.135244696719992207e+05,6.215952795789443888e+06,1.296594145959598199e+07,4.063847181323325634e+07
7.084235762217322190e+04,2.482000311841374729e+06,3.193584185477583483e+07,1.745205267859001458e+08,3.039615203262853026e+08
1.764886609217786696e+06,4.041919724177291244e+07,1.885600481625624299e+08,1.749335774384648502e+08,1.901569559765450358e+08
3.031887654252647888e+06,5.935052096847499907e+07,6.693340007979823351e+08,1.416112214388896525e+08,3.213851893170140386e+08
1.538541108835957129e+04,1.004768833377658622e+06,1.734214255456958339e+07,9.397626186172252893e+07,3.942074880897997320e+07
1.536511059811037034e+06,8.206992268453375995e+07,6.064283194600409269e+08,2.873249773346475363e+08,4.867512532026360631e+08
