1.015611288531330763e+06,4.429444971329606324e+07,3.124068446615470648e+08,2.031760018036091924e+08,4.013480680366116166e+08
1.815904682324547786e+06,6.166277928968514502e+07,3.696322074767668843e+08,1.808870223832760453e+08,4.787232689311655760e+08
1.383588620771012967e+06,5.235295324067986012e+07,2.923534045994775295e+08,8.712643453384020925e+07,1.661934277137619257e+08
5.026472368428637856e+04,1.953645280550474068e+06,1.691249054014652967e+07,5.760194032106626779e+07,3.088915014341570809e+07
5.081423833782369620e+05,7.077513659058922902e+06,4.813663222900358588e+07,1.549499420511057675e+08,2.515065204360982776e+08
3.190403857361896007e+04,1.228548694723103195e+06,7.465706279382148758e+06,2.771932046523764729e+07,3.259582945993953198e+07
2.317012637871656567e+06,3.501917758510648459e+07,6.765524547966484725e+07,2.177902275472729281e+07,1.346012942700567544e+08
1.913313915228756669e+05,5.228924004251910374e+06,9.312401710687226057e+07,4.422797745891637206e+08,1.782874082640582621e+08
3.404425574016774772e+05,9.670898383932251483e+06,7.871888277729141712e+07,2.269505692116382420e+08,1.635581831878768802e+08
3.043362479183356278e+06,1.760940413320817351e+08,7.764463861956883669e+08,1.665258100382714868e+08,1.532664448765718639e+08
1.634959932716613403e+06,4.473916233555432409e+07,1.903384151223202050e+08,1.847792390022197664e+08,1.420862608107581735e+08
8.932067750235516578e+05,1.320307398739944585e+07,9.853751261822763085e+07,4.602581324281135201e+08,3.918712474625686407e+08
1.279861251142197987e+06,3.463138360655177385e+07,3.350291869291380048e+08,6.716429926297347546e+08,1.785847604773396552e+08
8.224044440163685067e+04,2.422002526219502557e+06,1.128805200447018817e+07,2.128339613513367623e+07,7.418192675516472757e+07
1.341424421993300784e+05,2.699255172009452712e+06,2.126620652417751029e+07,3.129235698461048678e+07,1.393809581433858573e+08
1.776399531080428278e+04,4.953547661699150340e+05,2.266243102000641637e+06,2.336669717118640430e+06,4.378106602857753634e+07
5.582216806414327584e+06,9.086734406750519574e+07,4.409903394108856916e+08,2.698461129919382334e+08,7.539051320123306513e+08
1.401881351879962313e+05,4.886004641349297948e+06,1.348358880203649960e+07,1.355220545144689083e+07,5.880288897581909597e+07
2.711677020780090825e+05,1.133565677857869118e+07,1.312902922146632820e+08,3.028846751243071556e+08,4.753090286211912632e+08
2.534758081228129158e+05,5.817536405667790212e+06,3.408706602818276733e+07,8.780929553404299915e+07,3.108571658324104175e+07
7.710192580364629976e+04,1.842253287001999561e+06,7.180451089837961830e+06,1.571878661431114934e+07,4.230052939685405046e+07
1.735949760643060727e+05,7.185502654765448533e+06,4.977612022324892133e+07,3.889898568377663940e+07,6.311931436964106560e+07
1.250762130289072666e+05,6.064491143054410815e+06,4.863150164794637263e+07,3.994950906980092078e+07,9.790934036595498025e+07
6.099726051450826926e+05,9.513026257823204622e+06,7.759537566423037648e+07,1.394511093389536738e+08,1.409921148580679297e+08
6.020947646213000407e+05,1.628918429035112821e+07,8.963434951388403773e+07,1.031144635805470347e+08,3.618040329337586164e+08
