7.145475848933559610e+05,3.188306516482318565e+07,3.257833025859129429e+08,1.873420337080456316e+08,4.366686652553498149e+08
1.401093910913078580e+06,4.094594858543094993e+07,3.930438984465879202e+08,1.680994100964621305e+08,5.215443108840162158e+08
1.222334649235071149e+06,4.380848009410147369e+07,3.045384162846563458e+08,8.895640055092765391e+07,1.768480396776592731e+08
3.450332986528415495e+04,1.516436772500737570e+06,1.720869674046756327e+07,5.982082813438771665e+07,2.991324948308157176e+07
4.269290652928049676e+05,6.840383372689904645e+06,4.869684833318205178e+07,1.383985876594239175e+08,2.714785764222986102e+08
1.892484564066055464e+04,1.233932409517109394e+06,7.273922301488478668e+06,3.173374948266708478e+07,2.966082637097342685e+07
1.479742704996895278e+06,4.298211850031658262e+07,6.278010990668964386e+07,1.970779571257701889e+07,1.402613847352431417e+08
1.417361172867827991e+05,4.423971000275810249e+06,9.101096057668723166e+07,4.975684505578873754e+08,1.354233555864354670e+08
2.526013337609726877e+05,8.149456167392557487e+06,8.282104551459790766e+07,2.163833533898335993e+08,1.777066091614058018e+08
1.868182822941816179e+06,1.383011880286316276e+08,8.502777936229571104e+08,1.736237308328441083e+08,1.531823717497878969e+08
1.098328813328987453e+06,4.153987506598164886e+07,2.080860923847953081e+08,1.846328058660176098e+08,1.320611178909067512e+08
9.045082285621314077e+05,1.337582484024201147e+07,1.009225262376873344e+08,4.725543864093235135e+08,3.905858466532251239e+08
9.813759795565513195e+05,2.764132472399269789e+07,3.494582979319564700e+08,6.257889206003596783e+08,2.492623038704908192e+08
5.153625036541672307e+04,2.429039699414525647e+06,1.285981958511277474e+07,2.040664384099951386e+07,7.179747594105604291e+07
1.151261184261831077e+05,2.326958643845591694e+06,2.108124353760752082e+07,3.416195361371102929e+07,1.415792890887013376e+08
1.239168991922110035e+04,4.584929517819962930e+05,2.434233184526476543e+06,2.032148622043934418e+06,4.705236536715417355e+07
4.658389361432773992e+06,7.514312908470448852e+07,4.778156844311338663e+08,3.339253937769603729e+08,7.618904761437588930e+08
9.326670082232095592e+04,4.324519332425652072e+06,1.497430136506220140e+07,1.224692324798760563e+07,5.879124888330279291e+07
2.278622449404112122e+05,9.278878793454743922e+06,1.346014855827296972e+08,3.186288702228608131e+08,4.658255002999442220e+08
1.918981995805631741e+05,5.012528599718594924e+06,3.579176488915845752e+07,9.062054817294442654e+07,2.689038127635080367e+07
6.089166508742094447e+04,1.524119864566695411e+06,6.729632689347660169e+06,1.762940964933423325e+07,4.115774906582310796e+07
1.413674386007757857e+05,5.134933612612675875e+06,5.026826474994710088e+07,3.396529965787339211e+07,7.198842143388868868e+07
9.226721634212679055e+04,4.995941668179595843e+06,5.085136551837237179e+07,3.363094099811881781e+07,1.044112379766120017e+08
4.885928137630610727e+05,7.067424678685300983e+06,8.298841632872442901e+07,1.450853690070306063e+08,1.345738112148476839e+08
4.664440685874139308e+05,1.420450965466184914e+07,9.224993433557695150e+07,1.019753912132957876e+08,3.629209317186710835e+08
1.102013457458656630e+05,1.785794344506129390e+06,2.374575789434142411e+07,1.503323373991106153e+08,3.542315681297610700e+07
1.124698142564305337e+06,4.170531314892601222e+07,5.618503068351560831e+08,2.715468646265193224e+08,4.093522326788535118e+08
7.315701446220056387e+05,1.350186044275766984e+07,8.720415111437959969e+07,2.370375641893354952e+08,6.309884725381973982e+08
1.622928211964303046e+05,3.939151752196819521e+06,2.156335386969642714e+07,1.728932130617713183e+07,1.135157608640432954e+08
6.976176633242657408e+05,4.705178188142185658e+07,3.359204238897041082e+08,3.700680601794847846e+08,1.858881421901574731e+08
